"pval" "Variance_hat" "Method" "delta" "sigma"
0.261182082158929 0.00231804983670971 "Individual hi" 0 0.1
0.112965376684309 0.00651083111626196 "Change Point" 0.125 0.1
0.0246447497486206 0.00335348707201314 "Individual hi" 0.25 0.1
0.60531962902451 0.0105969878583736 "Change Point" 0.375 0.1
0.000126659853284786 0.00353012387161489 "Individual hi" 0.5 0.1
0.916570769276414 0.0157591939520208 "Change Point" 0.625 0.1
2.87399654739271e-05 0.00543646998036207 "Individual hi" 0.75 0.1
0.687825891046058 0.0295145950058782 "Change Point" 0.875 0.1
0.00223864251157652 0.0038704080347573 "Individual hi" 1 0.1
0.701017395714354 0.0304032423872211 "Change Point" 1.125 0.1
0.029036084527259 0.00438054348368056 "Individual hi" 1.25 0.1
0.110340964024703 0.0187879666226468 "Change Point" 1.375 0.1
0.0882335906563829 0.00551028893139599 "Individual hi" 1.5 0.1
0.63672011859544 0.0221697100744241 "Change Point" 1.625 0.1
0.495807482727411 0.00597118892488707 "Individual hi" 1.75 0.1
0.334006262570135 0.0220647946681218 "Change Point" 1.875 0.1
0.132876832028779 0.005882403799602 "Individual hi" 2 0.1
0.893491473072404 0.0173129732100976 "Change Point" 2.125 0.1
0.19617859284522 0.00694824394820165 "Individual hi" 2.25 0.1
0.282393055517316 0.0158238855092823 "Change Point" 2.375 0.1
0.65092832771097 0.00510484277078787 "Individual hi" 2.5 0.1
0.820637953971362 0.00654115078110254 "Change Point" 2.625 0.1
0.1064172728085 0.0058497775091079 "Individual hi" 2.75 0.1
0.558996007287006 0.00760787035130773 "Change Point" 2.875 0.1
0.125106594558261 0.00764402753823736 "Individual hi" 3 0.1
0.444923012129477 0.0100318812278895 "Change Point" 3.5 0.1
0.824410928131804 0.0080372060802845 "Individual hi" 7.52083333333333 0.1
0.626687400597346 0.00951176750758664 "Change Point" 11.5416666666667 0.1
0.802297556116065 0.00858338969681982 "Individual hi" 15.5625 0.1
0.130630965999469 0.010367975623504 "Change Point" 19.5833333333333 0.1
0.522332762888371 0.00776888919962599 "Individual hi" 23.6041666666667 0.1
0.632797276434925 0.00822563617542901 "Change Point" 27.625 0.1
