"pval" "Variance_hat" "Method" "delta" "sigma"
0.0193055267797987 0.00287517001413355 "Individual hi" 0 0.1
0.52276461324352 0.00769337872734111 "Change Point" 0.125 0.1
0.0107335795147411 0.00317638633778972 "Individual hi" 0.25 0.1
0.637648635564499 0.0103040716840692 "Change Point" 0.375 0.1
0.000442932821500555 0.00344049797321854 "Individual hi" 0.5 0.1
0.356937072210615 0.0133498403864479 "Change Point" 0.625 0.1
0.0245175345957977 0.00371591813773004 "Individual hi" 0.75 0.1
0.926270108322696 0.0279668064733725 "Change Point" 0.875 0.1
0.198385945782872 0.00344967270972649 "Individual hi" 1 0.1
0.353960179598259 0.0234951112317104 "Change Point" 1.125 0.1
0.0483929881386301 0.00493447222968305 "Individual hi" 1.25 0.1
0.643350580973373 0.0235748781765066 "Change Point" 1.375 0.1
0.046289918473941 0.00419790322960461 "Individual hi" 1.5 0.1
0.258238194300277 0.0110408523466787 "Change Point" 1.625 0.1
0.948033716367481 0.00532046995768121 "Individual hi" 1.75 0.1
0.649800369277042 0.0117793483356927 "Change Point" 1.875 0.1
0.791930897192862 0.00522297565667651 "Individual hi" 2 0.1
0.364441790556783 0.0117433863194578 "Change Point" 2.125 0.1
0.559850854001772 0.0068043771470441 "Individual hi" 2.25 0.1
0.607872154102963 0.0137547301047628 "Change Point" 2.375 0.1
0.34115457248375 0.00535468546369269 "Individual hi" 2.5 0.1
0.483777701938519 0.00724553207311655 "Change Point" 2.625 0.1
0.365495211373332 0.00636275717541806 "Individual hi" 2.75 0.1
0.414808640965678 0.00869086615049685 "Change Point" 2.875 0.1
0.634752890542658 0.00656162854696761 "Individual hi" 3 0.1
0.418755657449155 0.00762539435376157 "Change Point" 3.5 0.1
0.0657133675705624 0.00579035036693733 "Individual hi" 7.52083333333333 0.1
0.251029930513947 0.00638488899663496 "Change Point" 11.5416666666667 0.1
0.831681225956623 0.00652498651523369 "Individual hi" 15.5625 0.1
0.359239414409998 0.00685138188917054 "Change Point" 19.5833333333333 0.1
0.118670268200589 0.00684232814870999 "Individual hi" 23.6041666666667 0.1
0.618430991867912 0.00702773111896085 "Change Point" 27.625 0.1
0.614848992182945 0.00763107525448772 "Individual hi" 31.6458333333333 0.1
0.598009495277724 0.00782645116491672 "Change Point" 35.6666666666667 0.1
0.358725120473783 0.00858780061777667 "Individual hi" 39.6875 0.1
0.645103295547567 0.00863630631792925 "Change Point" 43.7083333333333 0.1
0.664788666960093 0.00754773914845422 "Individual hi" 47.7291666666667 0.1
0.423704246330962 0.00731782678938802 "Change Point" 51.75 0.1
0.751449314105644 0.00945672348658663 "Individual hi" 55.7708333333333 0.1
