"pval" "Variance_hat" "Method" "delta" "sigma"
0.0301113677157112 0.00108815815493588 "Individual hi" 0 0.1
0.741781800163888 0.00503144226156465 "Change Point" 0.125 0.1
0.0862722846350242 0.0016778895862758 "Individual hi" 0.25 0.1
0.593207138509103 0.00854711590554357 "Change Point" 0.375 0.1
0.00589480051122475 0.00388088959877959 "Individual hi" 0.5 0.1
0.19145857723273 0.0147296812723764 "Change Point" 0.625 0.1
0.000217209110652342 0.00444206762319263 "Individual hi" 0.75 0.1
0.939780286711371 0.0311053283102457 "Change Point" 0.875 0.1
0.0281425869921031 0.00365245966247643 "Individual hi" 1 0.1
0.95835078720844 0.0283739919190632 "Change Point" 1.125 0.1
0.0159650505700297 0.00499082241849572 "Individual hi" 1.25 0.1
0.19680828812147 0.0262845787627718 "Change Point" 1.375 0.1
0.140852537526508 0.00414563354118501 "Individual hi" 1.5 0.1
0.0656823367078633 0.0139267916781478 "Change Point" 1.625 0.1
0.905783233340831 0.00482774192506036 "Individual hi" 1.75 0.1
0.162389849214762 0.0117476879755927 "Change Point" 1.875 0.1
0.149293083168079 0.00615941956205326 "Individual hi" 2 0.1
0.850201288872746 0.0162662367353375 "Change Point" 2.125 0.1
0.835452536795074 0.00658496327529414 "Individual hi" 2.25 0.1
0.0779725321037355 0.0152025548828952 "Change Point" 2.375 0.1
0.783935165243029 0.00538971452469413 "Individual hi" 2.5 0.1
0.0555125899092286 0.00862491548760785 "Change Point" 2.625 0.1
0.725616188581256 0.00738400793690179 "Individual hi" 2.75 0.1
0.638526741105894 0.0101306819605001 "Change Point" 2.875 0.1
0.62861845160604 0.00640003915044601 "Individual hi" 3 0.1
0.918948845578385 0.00773678263860348 "Change Point" 3.5 0.1
0.310693125969083 0.00626087794332279 "Individual hi" 7.52083333333333 0.1
0.9155193106248 0.006823915105804 "Change Point" 11.5416666666667 0.1
0.145372761543272 0.00642705535384474 "Individual hi" 15.5625 0.1
0.0434090744920524 0.00725963132810297 "Change Point" 19.5833333333333 0.1
0.766450973169824 0.0061325503138736 "Individual hi" 23.6041666666667 0.1
0.129770877896333 0.00616322653148798 "Change Point" 27.625 0.1
0.969184715697754 0.00794682615117945 "Individual hi" 31.6458333333333 0.1
0.408760793278774 0.00834807272844049 "Change Point" 35.6666666666667 0.1
0.676588885118571 0.00905284256381143 "Individual hi" 39.6875 0.1
0.681674104050784 0.00926553701328534 "Change Point" 43.7083333333333 0.1
0.807842545339845 0.00685844108854721 "Individual hi" 47.7291666666667 0.1
0.426760706671348 0.00658882448875788 "Change Point" 51.75 0.1
0.818521223631363 0.00840696950411112 "Individual hi" 55.7708333333333 0.1
0.0959233373406576 0.00817539298576905 "Change Point" 59.7916666666667 0.1
0.701148310549612 0.00870032901813461 "Individual hi" 63.8125 0.1
0.773235021855594 0.00846371567322955 "Change Point" 67.8333333333333 0.1
0.237245430510465 0.00898696532486453 "Individual hi" 71.8541666666667 0.1
0.734081458232297 0.00856976616403767 "Change Point" 75.875 0.1
0.669468323559823 0.00907658523216 "Individual hi" 79.8958333333333 0.1
0.374013116837549 0.00832067958356217 "Change Point" 83.9166666666667 0.1
0.655963672975701 0.0091215029624217 "Individual hi" 87.9375 0.1
0.666108255905588 0.00851135968219037 "Change Point" 91.9583333333333 0.1
0.870562748733795 0.00894993871574316 "Individual hi" 95.9791666666667 0.1
0.229471936762743 0.00840780455301466 "Change Point" 100 0.1
0.554967198207252 0.00756116060358936 "Individual hi" 0 0.1
0.268818831200655 0.00675264686006206 "Change Point" 0.125 0.1
0.110663350277665 0.00934660312707672 "Individual hi" 0.25 0.1
0.191926613161934 0.00698267257970222 "Change Point" 0.375 0.1
0.531273008991971 0.00838777000360438 "Individual hi" 0.5 0.1
0.298915844467862 0.00654101816263032 "Change Point" 0.625 0.1
0.619967771304272 0.0102564588612101 "Individual hi" 0.75 0.1
0.861583278831999 0.00794690324435591 "Change Point" 0.875 0.1
0.400331406411072 0.00951719873872881 "Individual hi" 1 0.1
0.841633647729583 0.00753606277581876 "Change Point" 1.125 0.1
0.166489691736547 0.0113294227896616 "Individual hi" 1.25 0.1
0.195787970770666 0.00958831001166041 "Change Point" 1.375 0.1
0.99551634761209 0.00747572386758502 "Individual hi" 1.5 0.1
0.582217831521171 0.0057948405545812 "Change Point" 1.625 0.1
0.904907765274041 0.0118319845702903 "Individual hi" 1.75 0.1
0.19254158156711 0.00991178089815958 "Change Point" 1.875 0.1
0.0437887756707423 0.01040179455888 "Individual hi" 2 0.1
0.478515896565887 0.00812501222760493 "Change Point" 2.125 0.1
0.768050291856051 0.010872539402754 "Individual hi" 2.25 0.1
0.92671890953852 0.00834845558381804 "Change Point" 2.375 0.1
0.45904248846162 0.0099665846560702 "Individual hi" 2.5 0.1
0.262710365273363 0.00767706432570588 "Change Point" 2.625 0.1
0.729293184713833 0.0112885537345177 "Individual hi" 2.75 0.1
0.0821533938089741 0.00937464051088401 "Change Point" 2.875 0.1
0.0383116862845362 0.00948305028723133 "Individual hi" 3 0.1
0.0119960498615701 0.007912888136815 "Change Point" 3.5 0.1
0.912498905484243 0.0101966915237148 "Individual hi" 7.52083333333333 0.1
0.323376338893156 0.0076954058533745 "Change Point" 11.5416666666667 0.1
0.668542232373879 0.0125482192832649 "Individual hi" 15.5625 0.1
0.215475779220121 0.0103686699208943 "Change Point" 19.5833333333333 0.1
0.471235360784301 0.0117871229506081 "Individual hi" 23.6041666666667 0.1
0.820519018538382 0.009434559477818 "Change Point" 27.625 0.1
0.228873575184128 0.00858568211333667 "Individual hi" 31.6458333333333 0.1
0.772047510619594 0.00640653565564504 "Change Point" 35.6666666666667 0.1
0.0544029898422759 0.00975259448457964 "Individual hi" 39.6875 0.1
0.390903220663367 0.00756534384214315 "Change Point" 43.7083333333333 0.1
0.885827672077702 0.011338888996309 "Individual hi" 47.7291666666667 0.1
0.143980096061833 0.00961521974565704 "Change Point" 51.75 0.1
