"pval" "Variance_hat" "Method" "delta" "sigma"
0.000281699759227196 0.0015233493260029 "Individual hi" 0 0.1
0.711990598947088 0.00553912159808465 "Change Point" 0.125 0.1
0.0175681707598582 0.00293094702285582 "Individual hi" 0.25 0.1
0.525213819662304 0.0079735298686615 "Change Point" 0.375 0.1
7.33270445930387e-05 0.00321594663643972 "Individual hi" 0.5 0.1
0.175646554308767 0.0138807919501264 "Change Point" 0.625 0.1
0.00938144999811499 0.00357505733061473 "Individual hi" 0.75 0.1
0.795631406380605 0.026358688577064 "Change Point" 0.875 0.1
0.0274977355695092 0.00459666520845266 "Individual hi" 1 0.1
0.322767597059905 0.0313302892089226 "Change Point" 1.125 0.1
0.0140943160362703 0.00512521997487601 "Individual hi" 1.25 0.1
0.240112891608466 0.0246683323960427 "Change Point" 1.375 0.1
0.24875393808642 0.00483736750738353 "Individual hi" 1.5 0.1
0.331156182256099 0.0241009676586184 "Change Point" 1.625 0.1
0.126077753810655 0.00453770557460178 "Individual hi" 1.75 0.1
0.228963490349735 0.0129958658891338 "Change Point" 1.875 0.1
0.0067818033635288 0.00548156172084137 "Individual hi" 2 0.1
0.0176229907213754 0.0137146776369212 "Change Point" 2.125 0.1
0.629401054988124 0.00674525648571879 "Individual hi" 2.25 0.1
0.503139505696264 0.0151766914355115 "Change Point" 2.375 0.1
0.731528263649458 0.00684509626377941 "Individual hi" 2.5 0.1
0.117770106340453 0.0115094895848925 "Change Point" 2.625 0.1
0.0746708861292789 0.00685559950384932 "Individual hi" 2.75 0.1
0.861925607171411 0.00917917120203561 "Change Point" 2.875 0.1
0.243413555510835 0.00786391305944045 "Individual hi" 3 0.1
0.345499475434067 0.0100476609447675 "Change Point" 3.5 0.1
0.141011913513856 0.00715214882997767 "Individual hi" 7.52083333333333 0.1
0.244849452353601 0.00833686364986857 "Change Point" 11.5416666666667 0.1
0.800717259645487 0.007610870584117 "Individual hi" 15.5625 0.1
0.0809208379897016 0.0085327289960084 "Change Point" 19.5833333333333 0.1
0.446261759723284 0.00689512190532937 "Individual hi" 23.6041666666667 0.1
0.476310497258343 0.00724263169821917 "Change Point" 27.625 0.1
0.200311088919141 0.00859314093637524 "Individual hi" 31.6458333333333 0.1
0.939657433101599 0.00919878819784727 "Change Point" 35.6666666666667 0.1
0.588170552609058 0.00710727340196394 "Individual hi" 39.6875 0.1
0.565017329791556 0.00686645575017992 "Change Point" 43.7083333333333 0.1
0.302392833284744 0.0075067187119786 "Individual hi" 47.7291666666667 0.1
0.688616774242847 0.00745753703523949 "Change Point" 51.75 0.1
0.337281256106457 0.00747609267473203 "Individual hi" 55.7708333333333 0.1
0.379182491472916 0.00699126163170969 "Change Point" 59.7916666666667 0.1
0.870686573352501 0.00865037704902724 "Individual hi" 63.8125 0.1
0.213575442508118 0.0083767066292226 "Change Point" 67.8333333333333 0.1
0.371892868902485 0.00772254165985657 "Individual hi" 71.8541666666667 0.1
0.866730608327182 0.00711410940528487 "Change Point" 75.875 0.1
0.900315422504914 0.00894803394873727 "Individual hi" 79.8958333333333 0.1
0.199874708660975 0.00829699558538091 "Change Point" 83.9166666666667 0.1
0.761940601475671 0.00905610292534156 "Individual hi" 87.9375 0.1
0.528896917524051 0.00834960444426929 "Change Point" 91.9583333333333 0.1
0.790610727409019 0.0121896675231432 "Individual hi" 95.9791666666667 0.1
0.484519618841126 0.0116909682495241 "Change Point" 100 0.1
0.0781882547544315 0.00970462713296064 "Individual hi" 0 0.1
0.708331564774468 0.00825004737241006 "Change Point" 0.125 0.1
0.555397289904911 0.01015332948506 "Individual hi" 0.25 0.1
0.930432066273622 0.00756433007858493 "Change Point" 0.375 0.1
0.403652693604674 0.0121367412917394 "Individual hi" 0.5 0.1
0.175447321481705 0.00925149631201107 "Change Point" 0.625 0.1
0.970239914875469 0.00936226302089832 "Individual hi" 0.75 0.1
0.641776168706637 0.00756029183718027 "Change Point" 0.875 0.1
0.226461938531005 0.00971429937530332 "Individual hi" 1 0.1
0.483769189457536 0.00770332992642848 "Change Point" 1.125 0.1
0.047903185453384 0.00779544633109143 "Individual hi" 1.25 0.1
0.69990068332169 0.00613510899066187 "Change Point" 1.375 0.1
0.26708649575525 0.00929844366800254 "Individual hi" 1.5 0.1
0.0108445164771704 0.00734848289222363 "Change Point" 1.625 0.1
0.917286587176247 0.0114751075000749 "Individual hi" 1.75 0.1
0.526122564546371 0.00889594467344854 "Change Point" 1.875 0.1
0.883256420799668 0.00857421148510769 "Individual hi" 2 0.1
0.151338348943192 0.00695439859955255 "Change Point" 2.125 0.1
0.0841263951155052 0.0114744602644192 "Individual hi" 2.25 0.1
0.32979535685831 0.0097411669408081 "Change Point" 2.375 0.1
0.466413344728857 0.00804258199519877 "Individual hi" 2.5 0.1
0.705489772976555 0.00622626290746209 "Change Point" 2.625 0.1
0.946508943144201 0.0101098246259068 "Individual hi" 2.75 0.1
0.855612980397842 0.00793275391145357 "Change Point" 2.875 0.1
0.353667893399422 0.0102363350777278 "Individual hi" 3 0.1
0.79709006246123 0.00800954458164683 "Change Point" 3.5 0.1
0.917834373712858 0.0114620739272079 "Individual hi" 7.52083333333333 0.1
0.0431848155225423 0.00903137229530364 "Change Point" 11.5416666666667 0.1
0.869667922107661 0.00850523717978448 "Individual hi" 15.5625 0.1
0.421734704638869 0.00666834888653331 "Change Point" 19.5833333333333 0.1
0.274716963873824 0.00885651851102545 "Individual hi" 23.6041666666667 0.1
0.226203626942383 0.00735953457970614 "Change Point" 27.625 0.1
0.790793447646626 0.0116890415720415 "Individual hi" 31.6458333333333 0.1
0.080232998686053 0.00964597226638436 "Change Point" 35.6666666666667 0.1
0.281032236726012 0.0120920021020292 "Individual hi" 39.6875 0.1
0.807030589387045 0.00898076438504683 "Change Point" 43.7083333333333 0.1
0.325084683374509 0.0107249539475884 "Individual hi" 47.7291666666667 0.1
0.983299842613791 0.00882816376999604 "Change Point" 51.75 0.1
0.840805471019037 0.0111445019997472 "Individual hi" 55.7708333333333 0.1
0.668771898329364 0.00860174535180444 "Change Point" 59.7916666666667 0.1
0.605739051460973 0.0101270256621875 "Individual hi" 63.8125 0.1
0.626415180347396 0.00803701513940688 "Change Point" 67.8333333333333 0.1
0.455693483083935 0.00975542949089647 "Individual hi" 71.8541666666667 0.1
0.986154304885974 0.00742740160232299 "Change Point" 75.875 0.1
0.248657222977288 0.00987744299428196 "Individual hi" 79.8958333333333 0.1
0.0786172667546837 0.00785317224790433 "Change Point" 83.9166666666667 0.1
0.792726042226308 0.00918022886840862 "Individual hi" 87.9375 0.1
0.00731756490952926 0.00726777692533959 "Change Point" 91.9583333333333 0.1
0.394921182845473 0.0113914862912811 "Individual hi" 95.9791666666667 0.1
0.951857002898154 0.00864393616968692 "Change Point" 100 0.1
0.00732080088747364 0.0311655224129794 "Individual hi" 0 0.5
0.0680664786497292 0.107856780127054 "Change Point" 0.125 0.5
0.00394223520928162 0.0388918421758412 "Individual hi" 0.25 0.5
0.569437811841361 0.178412188263544 "Change Point" 0.375 0.5
0.874223327671867 0.0435733260685726 "Individual hi" 0.5 0.5
0.733048175155365 0.114979361479646 "Change Point" 0.625 0.5
0.107630915280813 0.0445672498862678 "Individual hi" 0.75 0.5
0.214874123839344 0.134140860753011 "Change Point" 0.875 0.5
0.0321732434899085 0.0759593078261584 "Individual hi" 1 0.5
0.336208544337314 0.203223481340789 "Change Point" 1.125 0.5
0.00588680680795059 0.0545872830666581 "Individual hi" 1.25 0.5
0.401970733573752 0.185898508731568 "Change Point" 1.375 0.5
0.00041171082841693 0.0945416723859634 "Individual hi" 1.5 0.5
0.831511973777268 0.245867996733301 "Change Point" 1.625 0.5
0.00283622953988831 0.070505999523797 "Individual hi" 1.75 0.5
0.889871693613807 0.299274230571271 "Change Point" 1.875 0.5
0.32270217075768 0.113916216827646 "Individual hi" 2 0.5
0.618228336744851 0.27893240002418 "Change Point" 2.125 0.5
0.0550857759692902 0.0980624962585471 "Individual hi" 2.25 0.5
0.503651517462643 0.357928006768893 "Change Point" 2.375 0.5
0.00347866643169928 0.0782394647662359 "Individual hi" 2.5 0.5
0.310919789358688 0.363055399780305 "Change Point" 2.625 0.5
0.00128709212939606 0.0926694775426471 "Individual hi" 2.75 0.5
0.716122695291062 0.400084762430142 "Change Point" 2.875 0.5
0.0110886112713853 0.10363509236231 "Individual hi" 3 0.5
0.315470878290835 0.47999321441833 "Change Point" 3.5 0.5
0.0940174505249523 0.101833858658743 "Individual hi" 7.52083333333333 0.5
0.362521341356683 0.619141908732573 "Change Point" 11.5416666666667 0.5
0.0132922540316203 0.102173768266266 "Individual hi" 15.5625 0.5
0.122177833452113 0.644892192018953 "Change Point" 19.5833333333333 0.5
0.00196097717446739 0.106210112981629 "Individual hi" 23.6041666666667 0.5
0.724663875161708 0.764552355520344 "Change Point" 27.625 0.5
0.033623836553713 0.0684119226527937 "Individual hi" 31.6458333333333 0.5
0.0137265985836629 0.536954042859634 "Change Point" 35.6666666666667 0.5
0.203096547798895 0.0976291406417924 "Individual hi" 39.6875 0.5
0.783989001017811 0.798337507972462 "Change Point" 43.7083333333333 0.5
0.00832617936461513 0.100014919578561 "Individual hi" 47.7291666666667 0.5
0.504844822883228 0.758823952289487 "Change Point" 51.75 0.5
0.0429227070546807 0.141709430703206 "Individual hi" 55.7708333333333 0.5
