"pval" "Variance_hat" "Method" "delta" "sigma"
0.0028357521958321 0.00103869574624369 "Individual hi" 0 0.1
0.464959882897438 0.00491923046209721 "Change Point" 0.125 0.1
0.0168932487790224 0.00263569872885412 "Individual hi" 0.25 0.1
0.659136344497561 0.0093164187223646 "Change Point" 0.375 0.1
0.000136929089662869 0.00433823319864087 "Individual hi" 0.5 0.1
0.398048528835864 0.0159902348397581 "Change Point" 0.625 0.1
0.0521566087267764 0.00518900487652183 "Individual hi" 0.75 0.1
0.56533960384217 0.031831075057901 "Change Point" 0.875 0.1
0.0356835589074119 0.00467797824413657 "Individual hi" 1 0.1
0.403996521724368 0.036248449408165 "Change Point" 1.125 0.1
0.0159159947131387 0.00461486953806739 "Individual hi" 1.25 0.1
0.813895486306559 0.025426237692325 "Change Point" 1.375 0.1
0.0162434068719149 0.00490404854233709 "Individual hi" 1.5 0.1
0.301453449008991 0.0171837990818225 "Change Point" 1.625 0.1
0.0469620719972876 0.00475974066547478 "Individual hi" 1.75 0.1
0.402113219341931 0.0111692172999042 "Change Point" 1.875 0.1
0.0944723985703023 0.00440250921592649 "Individual hi" 2 0.1
0.453103811895716 0.0103779485024808 "Change Point" 2.125 0.1
0.945834742898959 0.00594241395159606 "Individual hi" 2.25 0.1
0.15217771651512 0.0110338394263386 "Change Point" 2.375 0.1
0.226337242549333 0.00533953231185044 "Individual hi" 2.5 0.1
0.770602281707211 0.00682364660339542 "Change Point" 2.625 0.1
0.55896549011173 0.00655721884654068 "Individual hi" 2.75 0.1
0.179485496903951 0.00878685593513848 "Change Point" 2.875 0.1
0.00988589316525318 0.00662022329444828 "Individual hi" 3 0.1
0.408054562375391 0.00844903733572657 "Change Point" 3.5 0.1
0.641573302793446 0.00793786788966929 "Individual hi" 7.52083333333333 0.1
0.16046960714054 0.00946812369583843 "Change Point" 11.5416666666667 0.1
0.749631618494756 0.00884778730224347 "Individual hi" 15.5625 0.1
0.189312956507865 0.0100238230374616 "Change Point" 19.5833333333333 0.1
0.411064835164026 0.00743056742449348 "Individual hi" 23.6041666666667 0.1
0.885232831235359 0.00786954481020253 "Change Point" 27.625 0.1
0.278550114485644 0.00955248723731449 "Individual hi" 31.6458333333333 0.1
0.738235542831604 0.0105957205185905 "Change Point" 35.6666666666667 0.1
0.433223271386889 0.00778302004761055 "Individual hi" 39.6875 0.1
0.761998266027332 0.0079265081395697 "Change Point" 43.7083333333333 0.1
0.757031592271113 0.00842488847074004 "Individual hi" 47.7291666666667 0.1
0.558774403919213 0.00832216896738646 "Change Point" 51.75 0.1
0.503930005119033 0.0082768235795813 "Individual hi" 55.7708333333333 0.1
0.234634667222182 0.00794628979216572 "Change Point" 59.7916666666667 0.1
0.221544433763539 0.00915500801262933 "Individual hi" 63.8125 0.1
0.797577949156847 0.00893229543149064 "Change Point" 67.8333333333333 0.1
0.295709247512249 0.00686374792320704 "Individual hi" 71.8541666666667 0.1
0.22632482871287 0.00636389561588521 "Change Point" 75.875 0.1
0.276341284150983 0.00920882086209311 "Individual hi" 79.8958333333333 0.1
0.610906889457209 0.00877625034941755 "Change Point" 83.9166666666667 0.1
0.763422748187707 0.00751902120551626 "Individual hi" 87.9375 0.1
