"pval" "Variance_hat" "Method" "delta" "sigma"
0.0409822746972715 0.00247142173550127 "Individual hi" 0 0.1
0.351225350098322 0.00572808327868274 "Change Point" 0.125 0.1
0.0323544248446973 0.00313415322843762 "Individual hi" 0.25 0.1
0.459935258737971 0.00805351651986869 "Change Point" 0.375 0.1
0.0409212011065314 0.00369841381501509 "Individual hi" 0.5 0.1
0.978541372281022 0.0188380491496586 "Change Point" 0.625 0.1
0.0094110328558873 0.0040622052387633 "Individual hi" 0.75 0.1
0.594037103224637 0.0298696214314188 "Change Point" 0.875 0.1
0.26893864341125 0.00422704696288598 "Individual hi" 1 0.1
0.422974106445123 0.0234865806663609 "Change Point" 1.125 0.1
0.208537981394456 0.00515154155552212 "Individual hi" 1.25 0.1
0.748024547634008 0.0243315895227629 "Change Point" 1.375 0.1
0.547814761383055 0.00458210151020345 "Individual hi" 1.5 0.1
0.00830338635233675 0.0213305922968754 "Change Point" 1.625 0.1
0.0014972016853059 0.00464786072116604 "Individual hi" 1.75 0.1
0.958166674722865 0.0161870265073946 "Change Point" 1.875 0.1
0.464150353832492 0.00464347133123057 "Individual hi" 2 0.1
0.966465356493971 0.0100083106876248 "Change Point" 2.125 0.1
0.144026168349585 0.0062695874928149 "Individual hi" 2.25 0.1
0.452870396092683 0.0112168920877444 "Change Point" 2.375 0.1
0.297232538551854 0.00631463425274441 "Individual hi" 2.5 0.1
0.755907298561407 0.0103243573680165 "Change Point" 2.625 0.1
0.831296640421532 0.00552339346638672 "Individual hi" 2.75 0.1
0.504386778683209 0.00645037050306254 "Change Point" 2.875 0.1
0.384667502341011 0.00657506864324442 "Individual hi" 3 0.1
0.23269179718131 0.0080368863039268 "Change Point" 3.5 0.1
0.901942924592367 0.0063400253718768 "Individual hi" 7.52083333333333 0.1
0.4168031432432 0.00698386577987174 "Change Point" 11.5416666666667 0.1
0.628255784429256 0.00711370794579233 "Individual hi" 15.5625 0.1
0.258558214638161 0.00783431890500108 "Change Point" 19.5833333333333 0.1
0.323183262770702 0.0103498559263865 "Individual hi" 23.6041666666667 0.1
0.553916766695436 0.0125762055824109 "Change Point" 27.625 0.1
0.0298650862126256 0.00832614596508602 "Individual hi" 31.6458333333333 0.1
0.129810250289804 0.00852601319065957 "Change Point" 35.6666666666667 0.1
0.534810518554261 0.00795183637029625 "Individual hi" 39.6875 0.1
0.978726861339436 0.00801254991543476 "Change Point" 43.7083333333333 0.1
0.836554418338751 0.00807267073397185 "Individual hi" 47.7291666666667 0.1
0.139160199019556 0.00792841458521772 "Change Point" 51.75 0.1
0.195561957086095 0.00894346198292369 "Individual hi" 55.7708333333333 0.1
0.729363067859238 0.0087234231894943 "Change Point" 59.7916666666667 0.1
0.69864858362113 0.00864166209638234 "Individual hi" 63.8125 0.1
0.201860374141799 0.0082851605339256 "Change Point" 67.8333333333333 0.1
0.11348606133558 0.00804963439940734 "Individual hi" 71.8541666666667 0.1
0.794960007223464 0.00752717862986409 "Change Point" 75.875 0.1
0.531688522737477 0.00848155229986048 "Individual hi" 79.8958333333333 0.1
0.832195602803328 0.00776662478741425 "Change Point" 83.9166666666667 0.1
0.928873095443767 0.0104575423891447 "Individual hi" 87.9375 0.1
0.104213302145015 0.0100468014936011 "Change Point" 91.9583333333333 0.1
0.196383957077603 0.00827497234270057 "Individual hi" 95.9791666666667 0.1
0.569055567106608 0.0073657980286995 "Change Point" 100 0.1
0.532118937126242 0.00837716028768938 "Individual hi" 0 0.1
0.653040960468939 0.00748556066936909 "Change Point" 0.125 0.1
0.814344483895824 0.00834360006103602 "Individual hi" 0.25 0.1
0.683358433315571 0.00600213191338415 "Change Point" 0.375 0.1
0.188096761356451 0.00925738907075523 "Individual hi" 0.5 0.1
0.0554178563984963 0.00764599194564476 "Change Point" 0.625 0.1
0.472385113479784 0.0095260432953223 "Individual hi" 0.75 0.1
0.989403141384655 0.0078404645234698 "Change Point" 0.875 0.1
0.186635366341653 0.0114056657726838 "Individual hi" 1 0.1
0.350392905927199 0.00888594740697241 "Change Point" 1.125 0.1
0.842961074464547 0.0100010207245157 "Individual hi" 1.25 0.1
0.750269565217226 0.00811283175685193 "Change Point" 1.375 0.1
0.633752518663962 0.00879177362595309 "Individual hi" 1.5 0.1
0.284559632243992 0.00730778650475068 "Change Point" 1.625 0.1
0.263149500859164 0.00828496908207299 "Individual hi" 1.75 0.1
0.187732345103386 0.00665388434864844 "Change Point" 1.875 0.1
0.463521599985989 0.00751422278814248 "Individual hi" 2 0.1
0.352304592597264 0.00587425005780454 "Change Point" 2.125 0.1
0.942049149679563 0.0103850026436317 "Individual hi" 2.25 0.1
0.463543682306299 0.00856081802030382 "Change Point" 2.375 0.1
0.257170893503372 0.0110984282962072 "Individual hi" 2.5 0.1
0.0914697190664501 0.00892980654962774 "Change Point" 2.625 0.1
0.784434323032566 0.0113004072338009 "Individual hi" 2.75 0.1
0.820583514662146 0.00932316415494795 "Change Point" 2.875 0.1
0.415337351469072 0.0105640967697037 "Individual hi" 3 0.1
0.655079685284964 0.00814519761061462 "Change Point" 3.5 0.1
0.550583626442114 0.00759104191148204 "Individual hi" 7.52083333333333 0.1
0.943769000844807 0.00604347833764098 "Change Point" 11.5416666666667 0.1
0.768758324414108 0.0110064681779387 "Individual hi" 15.5625 0.1
0.0640286602506997 0.00890251457718679 "Change Point" 19.5833333333333 0.1
0.700996367034464 0.0106011993463181 "Individual hi" 23.6041666666667 0.1
0.897066418582968 0.00850050053016481 "Change Point" 27.625 0.1
0.71332968968232 0.0102673681627982 "Individual hi" 31.6458333333333 0.1
0.785906085604772 0.00811323313445281 "Change Point" 35.6666666666667 0.1
0.90596349135028 0.0110254315766249 "Individual hi" 39.6875 0.1
0.257603166901544 0.00932419172942326 "Change Point" 43.7083333333333 0.1
0.806478710532935 0.00915165127564519 "Individual hi" 47.7291666666667 0.1
0.796696731200645 0.00692529974557442 "Change Point" 51.75 0.1
0.948561329649921 0.00992526783843487 "Individual hi" 55.7708333333333 0.1
0.345364392476838 0.00762860058916549 "Change Point" 59.7916666666667 0.1
0.264003984040969 0.011792592150684 "Individual hi" 63.8125 0.1
0.931136151002486 0.0100183578468108 "Change Point" 67.8333333333333 0.1
