"pval" "Variance_hat" "Method" "delta" "sigma"
0.00905859757555851 0.00231013174837571 "Individual hi" 0 0.1
0.908599344907106 0.00750292762320206 "Change Point" 0.125 0.1
0.0410979972619895 0.00334335115536762 "Individual hi" 0.25 0.1
0.299429249231135 0.0117613888942325 "Change Point" 0.375 0.1
0.00094064322718804 0.00418323545729928 "Individual hi" 0.5 0.1
0.862754351562682 0.0126585077773641 "Change Point" 0.625 0.1
0.00410772255026646 0.00601431958039147 "Individual hi" 0.75 0.1
0.452801914586658 0.0273478621477459 "Change Point" 0.875 0.1
0.0280746998633979 0.00393277313570772 "Individual hi" 1 0.1
0.665208698554436 0.026994259784072 "Change Point" 1.125 0.1
0.0353593336348999 0.00462296065465364 "Individual hi" 1.25 0.1
0.696805912087942 0.0273121985977687 "Change Point" 1.375 0.1
0.0538680019370188 0.00524661015181953 "Individual hi" 1.5 0.1
0.0764595948482257 0.0233926050644678 "Change Point" 1.625 0.1
0.124730452864717 0.00464213262804313 "Individual hi" 1.75 0.1
0.70489222635083 0.0141280878941435 "Change Point" 1.875 0.1
0.715699923095188 0.00418787899829057 "Individual hi" 2 0.1
0.327638763767205 0.00840267081739401 "Change Point" 2.125 0.1
0.17643129566192 0.00610096664341893 "Individual hi" 2.25 0.1
0.288203249671884 0.0135956306521051 "Change Point" 2.375 0.1
0.000717854531578745 0.00627953771181613 "Individual hi" 2.5 0.1
0.251881073354993 0.00821395730940602 "Change Point" 2.625 0.1
0.0516677228964827 0.00665800597300093 "Individual hi" 2.75 0.1
0.600872303395285 0.00824421030101889 "Change Point" 2.875 0.1
0.316410361536763 0.00718167445895838 "Individual hi" 3 0.1
0.800465461403049 0.00895466978079845 "Change Point" 3.5 0.1
0.206876086044479 0.00561132753056353 "Individual hi" 7.52083333333333 0.1
0.112509406083645 0.00594594257556833 "Change Point" 11.5416666666667 0.1
0.151964546781701 0.00840088697302353 "Individual hi" 15.5625 0.1
0.392795816520046 0.00973803960434065 "Change Point" 19.5833333333333 0.1
0.665828549961794 0.00730770349189623 "Individual hi" 23.6041666666667 0.1
0.182135791291188 0.00760232117974631 "Change Point" 27.625 0.1
0.196228619351022 0.00665013672659146 "Individual hi" 31.6458333333333 0.1
0.405483292276962 0.00644417437200734 "Change Point" 35.6666666666667 0.1
0.454122716171333 0.00846213203533526 "Individual hi" 39.6875 0.1
0.605795469726203 0.00881656008253306 "Change Point" 43.7083333333333 0.1
0.974138256557062 0.00849352234867445 "Individual hi" 47.7291666666667 0.1
0.656047921207715 0.00848556691401534 "Change Point" 51.75 0.1
0.856457083277695 0.00798071396549089 "Individual hi" 55.7708333333333 0.1
0.525678469638982 0.00763491900937493 "Change Point" 59.7916666666667 0.1
0.881024990754418 0.00860243775695967 "Individual hi" 63.8125 0.1
0.582649005428735 0.00819239438069364 "Change Point" 67.8333333333333 0.1
0.776870442707506 0.00672150973026636 "Individual hi" 71.8541666666667 0.1
0.234680032472119 0.00609665543508626 "Change Point" 75.875 0.1
0.953023978030786 0.00793174589575564 "Individual hi" 79.8958333333333 0.1
0.822916463792123 0.00742521780999922 "Change Point" 83.9166666666667 0.1
0.0255084613817467 0.00917351178824035 "Individual hi" 87.9375 0.1
0.692340698426176 0.00849843406851099 "Change Point" 91.9583333333333 0.1
0.16834896999011 0.00831779549718681 "Individual hi" 95.9791666666667 0.1
0.981247179360049 0.00731709011820667 "Change Point" 100 0.1
0.670632180413739 0.00815281783266599 "Individual hi" 0 0.1
0.349668165019007 0.00716563422950008 "Change Point" 0.125 0.1
0.245553385000452 0.00952767961280471 "Individual hi" 0.25 0.1
0.926051285083572 0.00722695380519999 "Change Point" 0.375 0.1
0.789298706073804 0.00992803828161527 "Individual hi" 0.5 0.1
0.54393367389626 0.00751472093208933 "Change Point" 0.625 0.1
0.23472804186436 0.0122935066909548 "Individual hi" 0.75 0.1
0.785453848856364 0.00973254970717004 "Change Point" 0.875 0.1
0.443848483781549 0.00813088151560392 "Individual hi" 1 0.1
0.820617428476431 0.00657727208288759 "Change Point" 1.125 0.1
0.823564011865299 0.0101928742723986 "Individual hi" 1.25 0.1
0.84965182819784 0.00830237131595029 "Change Point" 1.375 0.1
0.0889776582848032 0.00784569013060543 "Individual hi" 1.5 0.1
0.611254121490789 0.00643562530310693 "Change Point" 1.625 0.1
0.410950468003559 0.00998388584931786 "Individual hi" 1.75 0.1
0.799636011601841 0.00760126652917096 "Change Point" 1.875 0.1
0.900055168448648 0.0100310606312497 "Individual hi" 2 0.1
0.140102903245705 0.00814969009642429 "Change Point" 2.125 0.1
0.57333848758909 0.0122870305351249 "Individual hi" 2.25 0.1
0.329298585298883 0.00990882791731373 "Change Point" 2.375 0.1
0.404154584429928 0.0113013441876465 "Individual hi" 2.5 0.1
0.937464278252075 0.00930031750902155 "Change Point" 2.625 0.1
0.722244373379103 0.011736741406327 "Individual hi" 2.75 0.1
0.0397022865204312 0.00908660265990979 "Change Point" 2.875 0.1
0.941523585839689 0.00832873906339418 "Individual hi" 3 0.1
0.710746016202462 0.00625447034886178 "Change Point" 3.5 0.1
0.536116863402785 0.00797780665522218 "Individual hi" 7.52083333333333 0.1
0.253175348729739 0.00643658925547326 "Change Point" 11.5416666666667 0.1
0.328490049785399 0.00850516460479937 "Individual hi" 15.5625 0.1
0.198441664825634 0.00696720048172086 "Change Point" 19.5833333333333 0.1
0.631794316739509 0.0120822759421548 "Individual hi" 23.6041666666667 0.1
0.148305026483015 0.00969128216283095 "Change Point" 27.625 0.1
0.785442658642317 0.0112477438093573 "Individual hi" 31.6458333333333 0.1
0.613442255219016 0.00842017863177338 "Change Point" 35.6666666666667 0.1
0.810389654153412 0.00936848656362039 "Individual hi" 39.6875 0.1
0.934853883077942 0.00740893754072664 "Change Point" 43.7083333333333 0.1
0.572491374969328 0.0106087442961448 "Individual hi" 47.7291666666667 0.1
0.630868917095819 0.0081062976192998 "Change Point" 51.75 0.1
0.772052961414726 0.00699943485084022 "Individual hi" 55.7708333333333 0.1
0.298193533488068 0.00580085908454542 "Change Point" 59.7916666666667 0.1
0.276815384322638 0.0111340039848397 "Individual hi" 63.8125 0.1
0.941368864265909 0.00874765649826567 "Change Point" 67.8333333333333 0.1
0.302987534746463 0.009356323716337 "Individual hi" 71.8541666666667 0.1
0.34312526582125 0.0073626856212948 "Change Point" 75.875 0.1
0.669239049646901 0.00990136183135118 "Individual hi" 79.8958333333333 0.1
0.479986194695362 0.00756915230818302 "Change Point" 83.9166666666667 0.1
0.0785415162524298 0.00933322144028025 "Individual hi" 87.9375 0.1
0.0733325182834146 0.00634646919862964 "Change Point" 91.9583333333333 0.1
0.127628504445857 0.0094302258138356 "Individual hi" 95.9791666666667 0.1
0.64050790023286 0.00741717777215998 "Change Point" 100 0.1
0.00829928625078188 0.0530818623270126 "Individual hi" 0 0.5
0.833441582046361 0.177311464260046 "Change Point" 0.125 0.5
0.00054106662462251 0.0456765006611868 "Individual hi" 0.25 0.5
0.84773276347962 0.153052941985862 "Change Point" 0.375 0.5
0.000869304605855587 0.0668599751359235 "Individual hi" 0.5 0.5
0.994806884710329 0.218860774537949 "Change Point" 0.625 0.5
0.000282858334486894 0.0655245056008423 "Individual hi" 0.75 0.5
0.740211148443789 0.189884568834627 "Change Point" 0.875 0.5
0.00598145382555807 0.0486430290591708 "Individual hi" 1 0.5
0.905114446576012 0.181160510107115 "Change Point" 1.125 0.5
0.482462582500176 0.0554907358252715 "Individual hi" 1.25 0.5
0.541647072729862 0.204237579741566 "Change Point" 1.375 0.5
0.000969213727582852 0.060502915415217 "Individual hi" 1.5 0.5
0.167165984501569 0.176785429977661 "Change Point" 1.625 0.5
0.0776554899962097 0.0640734061179127 "Individual hi" 1.75 0.5
0.886566246314268 0.256347296336677 "Change Point" 1.875 0.5
1.12500196624534e-06 0.0688120659595649 "Individual hi" 2 0.5
0.600018355831315 0.335387028744833 "Change Point" 2.125 0.5
