"pval" "Variance_hat" "Method" "delta" "sigma"
0.0208430694882596 0.00257215543039038 "Individual hi" 0 0.1
0.588614513106219 0.00698898731093503 "Change Point" 0.125 0.1
0.0197573995267516 0.00266581986477741 "Individual hi" 0.25 0.1
0.733115770235223 0.00655164781400827 "Change Point" 0.375 0.1
0.0139183262126725 0.00406774089917078 "Individual hi" 0.5 0.1
0.792195945126705 0.0174172225932989 "Change Point" 0.625 0.1
0.000548490342582542 0.00469712968914515 "Individual hi" 0.75 0.1
0.336032922080949 0.0291454069119745 "Change Point" 0.875 0.1
0.00551295465404564 0.00455959374195827 "Individual hi" 1 0.1
0.38148526847034 0.033524224063357 "Change Point" 1.125 0.1
0.173163165885278 0.00450971971296393 "Individual hi" 1.25 0.1
0.440250212576354 0.0296687913307088 "Change Point" 1.375 0.1
0.409163954660961 0.00530787352813477 "Individual hi" 1.5 0.1
0.200357811886503 0.0230161264951422 "Change Point" 1.625 0.1
0.598269484289281 0.00484559767210604 "Individual hi" 1.75 0.1
0.60967763741089 0.018278924704875 "Change Point" 1.875 0.1
0.136073864529988 0.00535338794867091 "Individual hi" 2 0.1
0.526224420991873 0.0127185908657378 "Change Point" 2.125 0.1
0.118898353948653 0.00543679724029209 "Individual hi" 2.25 0.1
0.449160217523554 0.0131277225873653 "Change Point" 2.375 0.1
0.879212234788851 0.00517517283817113 "Individual hi" 2.5 0.1
0.629242153002645 0.00759094552568401 "Change Point" 2.625 0.1
0.365979487966363 0.00756153318446441 "Individual hi" 2.75 0.1
0.877399208124752 0.00943666066430114 "Change Point" 2.875 0.1
0.515175732791592 0.00833011116100847 "Individual hi" 3 0.1
0.190365303557034 0.0113013798878381 "Change Point" 3.5 0.1
0.311704201288747 0.00733878149917988 "Individual hi" 7.52083333333333 0.1
0.349633120713523 0.00837808085390513 "Change Point" 11.5416666666667 0.1
0.699425770548863 0.0061468031635243 "Individual hi" 15.5625 0.1
0.156576683742399 0.00637522261284823 "Change Point" 19.5833333333333 0.1
0.81440509388869 0.00693590545209161 "Individual hi" 23.6041666666667 0.1
0.635949503530344 0.00812121161032274 "Change Point" 27.625 0.1
0.347647173150357 0.00644398124266596 "Individual hi" 31.6458333333333 0.1
0.397665549063741 0.00632416175743146 "Change Point" 35.6666666666667 0.1
0.329544328221818 0.00817377464392557 "Individual hi" 39.6875 0.1
0.0970840004472989 0.00825267851697492 "Change Point" 43.7083333333333 0.1
0.0754547084934891 0.00787358724070999 "Individual hi" 47.7291666666667 0.1
0.980499946818654 0.00768679081519667 "Change Point" 51.75 0.1
0.938484287901531 0.00779254749876242 "Individual hi" 55.7708333333333 0.1
0.754239155515979 0.00742715076324004 "Change Point" 59.7916666666667 0.1
0.521041585428988 0.00825901918548541 "Individual hi" 63.8125 0.1
0.664386798169066 0.00793595044710203 "Change Point" 67.8333333333333 0.1
0.408390214415801 0.0109104288690856 "Individual hi" 71.8541666666667 0.1
0.389570694724573 0.0109164144932561 "Change Point" 75.875 0.1
0.727216320319182 0.00662668479817875 "Individual hi" 79.8958333333333 0.1
0.445660493878275 0.00559148616921101 "Change Point" 83.9166666666667 0.1
0.723516386924366 0.00781579088406622 "Individual hi" 87.9375 0.1
0.0565378359205808 0.00732703680098003 "Change Point" 91.9583333333333 0.1
0.87149009442614 0.00853956532113899 "Individual hi" 95.9791666666667 0.1
0.577111470568845 0.00783189787648567 "Change Point" 100 0.1
0.603317382909408 0.00834405872903248 "Individual hi" 0 0.1
0.890762649154138 0.0070790425173203 "Change Point" 0.125 0.1
0.508322540605869 0.0104497522833793 "Individual hi" 0.25 0.1
0.696326553592771 0.00826789232808876 "Change Point" 0.375 0.1
0.159715123818816 0.0109329682062904 "Individual hi" 0.5 0.1
0.236111098726293 0.00882062084527283 "Change Point" 0.625 0.1
0.80887849716974 0.00928800222049992 "Individual hi" 0.75 0.1
0.125086187328727 0.0074755785157895 "Change Point" 0.875 0.1
0.728042716735705 0.0101112271230324 "Individual hi" 1 0.1
0.752074386951549 0.00794480422950533 "Change Point" 1.125 0.1
0.708495968137093 0.00942175354775548 "Individual hi" 1.25 0.1
0.872316519002488 0.00729464246141577 "Change Point" 1.375 0.1
0.277826722201595 0.00798424597929164 "Individual hi" 1.5 0.1
0.0814854682009141 0.0062967248963758 "Change Point" 1.625 0.1
0.598769768028537 0.00907659260981571 "Individual hi" 1.75 0.1
0.223328701289595 0.00748680617262187 "Change Point" 1.875 0.1
0.655528258539468 0.0094120992439415 "Individual hi" 2 0.1
0.291151254804308 0.00725587605097131 "Change Point" 2.125 0.1
0.51866216288243 0.00899976276560394 "Individual hi" 2.25 0.1
0.82771099804968 0.00733502826392068 "Change Point" 2.375 0.1
0.712861742786684 0.0114427633302485 "Individual hi" 2.5 0.1
0.560086756556995 0.00773723141827863 "Change Point" 2.625 0.1
0.304324945435287 0.00959005782336617 "Individual hi" 2.75 0.1
0.997893140986458 0.00745525310402193 "Change Point" 2.875 0.1
0.314510192070755 0.00820209518977237 "Individual hi" 3 0.1
0.359538548220739 0.00627381486091701 "Change Point" 3.5 0.1
0.517463536678482 0.00943243427932617 "Individual hi" 7.52083333333333 0.1
0.758233397618472 0.00690847138574944 "Change Point" 11.5416666666667 0.1
0.512531604258727 0.00653077858999197 "Individual hi" 15.5625 0.1
0.80783033366131 0.00537800988388338 "Change Point" 19.5833333333333 0.1
0.328897681039577 0.00815808939985734 "Individual hi" 23.6041666666667 0.1
0.190343886583197 0.00651939542767025 "Change Point" 27.625 0.1
0.763565255210609 0.0108573188159813 "Individual hi" 31.6458333333333 0.1
0.571859553768916 0.00854043482953647 "Change Point" 35.6666666666667 0.1
0.072839626115498 0.00824405463611707 "Individual hi" 39.6875 0.1
0.101414506005059 0.00602137693117998 "Change Point" 43.7083333333333 0.1
0.193779389837278 0.0108949558122613 "Individual hi" 47.7291666666667 0.1
0.425588157351729 0.00828378777134127 "Change Point" 51.75 0.1
0.693877000599795 0.0112821908254477 "Individual hi" 55.7708333333333 0.1
0.468410307330954 0.00943115595103898 "Change Point" 59.7916666666667 0.1
0.710582862463407 0.0107477979077825 "Individual hi" 63.8125 0.1
0.4294756552429 0.00833550552632825 "Change Point" 67.8333333333333 0.1
0.186580024290502 0.0105811183382012 "Individual hi" 71.8541666666667 0.1
0.537737975120728 0.00862852402479044 "Change Point" 75.875 0.1
0.271665783859427 0.0110425419975002 "Individual hi" 79.8958333333333 0.1
0.239113256460315 0.00875072751877533 "Change Point" 83.9166666666667 0.1
0.913518059994106 0.0116842878936472 "Individual hi" 87.9375 0.1
0.327996571374385 0.0096237511907411 "Change Point" 91.9583333333333 0.1
0.0386630649348194 0.0098065912902158 "Individual hi" 95.9791666666667 0.1
0.257411623236548 0.007358956553618 "Change Point" 100 0.1
0.00382811070311815 0.0359757711024409 "Individual hi" 0 0.5
0.834648700156059 0.112155608797784 "Change Point" 0.125 0.5
0.046935964979463 0.0502681828686424 "Individual hi" 0.25 0.5
0.457061921035645 0.131619105147092 "Change Point" 0.375 0.5
0.117742724129867 0.0362598008279395 "Individual hi" 0.5 0.5
0.692669511133694 0.121352141447433 "Change Point" 0.625 0.5
0.0355465746555671 0.0522903641600098 "Individual hi" 0.75 0.5
0.732142870104717 0.139558811852215 "Change Point" 0.875 0.5
0.00167066949391587 0.0747432606678973 "Individual hi" 1 0.5
0.686773976814294 0.188299392480933 "Change Point" 1.125 0.5
0.0894010655093396 0.0460460833887064 "Individual hi" 1.25 0.5
0.934644961484133 0.171625129081675 "Change Point" 1.375 0.5
0.0123214790687774 0.104649365062958 "Individual hi" 1.5 0.5
0.88925197981571 0.262763140236891 "Change Point" 1.625 0.5
0.0476340454242122 0.0874807596141096 "Individual hi" 1.75 0.5
0.584556589633905 0.285121893856029 "Change Point" 1.875 0.5
0.00247230374048903 0.0744649899397242 "Individual hi" 2 0.5
0.76293824415053 0.350285125692599 "Change Point" 2.125 0.5
0.146464892902678 0.131523594905291 "Individual hi" 2.25 0.5
0.635640851763261 0.327081698203196 "Change Point" 2.375 0.5
0.375196863965937 0.134088929483326 "Individual hi" 2.5 0.5
0.425560611038551 0.381751253440236 "Change Point" 2.625 0.5
0.00178829408166674 0.103153859268749 "Individual hi" 2.75 0.5
0.32849164461261 0.481764490577176 "Change Point" 2.875 0.5
1.08252412706273e-05 0.0563026090708288 "Individual hi" 3 0.5
0.79178697372556 0.404936721890335 "Change Point" 3.5 0.5
0.113761663566828 0.08015979761534 "Individual hi" 7.52083333333333 0.5
0.544010824512773 0.556625449561895 "Change Point" 11.5416666666667 0.5
0.00131683429090685 0.0765423747018471 "Individual hi" 15.5625 0.5
0.473538134962188 0.529114684718207 "Change Point" 19.5833333333333 0.5
0.0914022680121306 0.113515127476711 "Individual hi" 23.6041666666667 0.5
0.546818896061305 0.663352178432709 "Change Point" 27.625 0.5
