"pval" "Variance_hat" "Method" "delta" "sigma"
0.00294457057004222 0.00209429232515412 "Individual hi" 0 0.1
0.606870047822815 0.00707586696591193 "Change Point" 0.125 0.1
0.0454437387418896 0.0042643693940633 "Individual hi" 0.25 0.1
0.309204847534817 0.0111109203009401 "Change Point" 0.375 0.1
0.000938483775420099 0.0052135972403967 "Individual hi" 0.5 0.1
0.832737082258721 0.0148312583924623 "Change Point" 0.625 0.1
0.00257191859633412 0.00423152136540254 "Individual hi" 0.75 0.1
0.886345713371401 0.0304283549530412 "Change Point" 0.875 0.1
0.0510734178307825 0.00405220456133644 "Individual hi" 1 0.1
0.932485771695274 0.0322463744561789 "Change Point" 1.125 0.1
0.0219355985018278 0.00460385894497667 "Individual hi" 1.25 0.1
0.0943662416417869 0.0267163410731213 "Change Point" 1.375 0.1
0.569600401952402 0.00538499057087032 "Individual hi" 1.5 0.1
0.938455928852302 0.0232448312103555 "Change Point" 1.625 0.1
0.210814459972033 0.00543645057829468 "Individual hi" 1.75 0.1
0.73601722262238 0.0174975507837717 "Change Point" 1.875 0.1
0.0844298683155108 0.00861857083612117 "Individual hi" 2 0.1
0.742362254906342 0.0149310679985265 "Change Point" 2.125 0.1
0.256312206811504 0.00588946356956231 "Individual hi" 2.25 0.1
0.578673502909618 0.0108811182232842 "Change Point" 2.375 0.1
0.693541030296164 0.00637549878429263 "Individual hi" 2.5 0.1
0.615699118856156 0.011363432325629 "Change Point" 2.625 0.1
0.234367868684622 0.00568249331734942 "Individual hi" 2.75 0.1
0.237029220045401 0.00892330399764203 "Change Point" 2.875 0.1
0.170563157291895 0.00864186287829343 "Individual hi" 3 0.1
0.18927789398505 0.0111355274013892 "Change Point" 3.5 0.1
0.338406488607331 0.0059179993263174 "Individual hi" 7.52083333333333 0.1
0.273338623638205 0.00644233411318327 "Change Point" 11.5416666666667 0.1
0.566925260643011 0.0071392775042918 "Individual hi" 15.5625 0.1
0.179681737423107 0.00764328031759676 "Change Point" 19.5833333333333 0.1
0.610610086665492 0.00621419215939346 "Individual hi" 23.6041666666667 0.1
0.468873244712183 0.00629084646672551 "Change Point" 27.625 0.1
0.46404789432985 0.00751266542353781 "Individual hi" 31.6458333333333 0.1
0.458590221478219 0.00763908280349931 "Change Point" 35.6666666666667 0.1
0.0674004563751922 0.00861320325384092 "Individual hi" 39.6875 0.1
0.257745210959856 0.00894810607429298 "Change Point" 43.7083333333333 0.1
0.465620823651323 0.00701875108838677 "Individual hi" 47.7291666666667 0.1
0.888473881807265 0.00663993802626117 "Change Point" 51.75 0.1
0.280095381280015 0.00892928280765768 "Individual hi" 55.7708333333333 0.1
0.355261669424573 0.00883670647909124 "Change Point" 59.7916666666667 0.1
0.167205431144094 0.00710053604708674 "Individual hi" 63.8125 0.1
0.666790953323069 0.00653026749350565 "Change Point" 67.8333333333333 0.1
0.752735958897014 0.00751847476911102 "Individual hi" 71.8541666666667 0.1
0.735463889532899 0.00685171770147892 "Change Point" 75.875 0.1
0.0187083374826047 0.00788198494311597 "Individual hi" 79.8958333333333 0.1
0.0917378633731499 0.00731469373534633 "Change Point" 83.9166666666667 0.1
0.545569070224813 0.00800136933926884 "Individual hi" 87.9375 0.1
0.58149875728016 0.00739843057842099 "Change Point" 91.9583333333333 0.1
0.268300759700615 0.00948258012549038 "Individual hi" 95.9791666666667 0.1
0.165494179303465 0.00878704744896238 "Change Point" 100 0.1
0.434296478929893 0.00873259326281431 "Individual hi" 0 0.1
0.522784520302491 0.00765782079100165 "Change Point" 0.125 0.1
0.371152810847638 0.00921880440338547 "Individual hi" 0.25 0.1
0.646037117019804 0.0075976395548261 "Change Point" 0.375 0.1
0.124340941181042 0.0116255166752015 "Individual hi" 0.5 0.1
0.940373482305293 0.00912698850944471 "Change Point" 0.625 0.1
0.40383088699254 0.00989716132130247 "Individual hi" 0.75 0.1
0.916648236677554 0.00800542726113245 "Change Point" 0.875 0.1
0.302658461233277 0.0114512736102827 "Individual hi" 1 0.1
0.0631987008193075 0.00887134823045867 "Change Point" 1.125 0.1
0.688542524894619 0.00896318402762115 "Individual hi" 1.25 0.1
0.89724992882092 0.00744415602532108 "Change Point" 1.375 0.1
0.751269903388156 0.00862399326190099 "Individual hi" 1.5 0.1
0.487534811564028 0.00694945038714704 "Change Point" 1.625 0.1
0.286212658755812 0.0102591645260791 "Individual hi" 1.75 0.1
0.367166112380686 0.00863611131677213 "Change Point" 1.875 0.1
0.894467316529641 0.0118741030463327 "Individual hi" 2 0.1
0.0187973452146804 0.00972722139024778 "Change Point" 2.125 0.1
0.834097925567539 0.00921888713604008 "Individual hi" 2.25 0.1
0.00255258110240915 0.00774668764018142 "Change Point" 2.375 0.1
0.267873407715104 0.0107463542043647 "Individual hi" 2.5 0.1
0.87226796259603 0.00805348451915648 "Change Point" 2.625 0.1
0.819841180068054 0.0109898359390086 "Individual hi" 2.75 0.1
0.0145398444768984 0.00887606197039578 "Change Point" 2.875 0.1
0.538264096881445 0.0100495601181465 "Individual hi" 3 0.1
0.488351703235384 0.0082074636398602 "Change Point" 3.5 0.1
0.516353363562316 0.0102110875353085 "Individual hi" 7.52083333333333 0.1
0.176323433256183 0.00795929498011498 "Change Point" 11.5416666666667 0.1
0.967360001245491 0.0103635771275461 "Individual hi" 15.5625 0.1
0.236109639956093 0.008399467438869 "Change Point" 19.5833333333333 0.1
0.228108443116712 0.0089589786918959 "Individual hi" 23.6041666666667 0.1
0.791098353252566 0.00718183496744288 "Change Point" 27.625 0.1
0.292384681773114 0.00694657496147837 "Individual hi" 31.6458333333333 0.1
0.422135209686261 0.00564851935122444 "Change Point" 35.6666666666667 0.1
0.857569393236885 0.0117017727418085 "Individual hi" 39.6875 0.1
0.848117532656896 0.00962475847156612 "Change Point" 43.7083333333333 0.1
0.649223236178875 0.010060422402045 "Individual hi" 47.7291666666667 0.1
0.204318904597962 0.00794453327330327 "Change Point" 51.75 0.1
0.233490398547036 0.00840305678232395 "Individual hi" 55.7708333333333 0.1
0.712072355443703 0.00672904292372357 "Change Point" 59.7916666666667 0.1
0.198779082751327 0.00970864490978831 "Individual hi" 63.8125 0.1
0.925157042593387 0.00747570677133269 "Change Point" 67.8333333333333 0.1
0.339286758831111 0.0095964464598535 "Individual hi" 71.8541666666667 0.1
0.99403616365386 0.00776979654753946 "Change Point" 75.875 0.1
0.266509572383864 0.0100836290245517 "Individual hi" 79.8958333333333 0.1
0.700918772428599 0.00752150376902955 "Change Point" 83.9166666666667 0.1
0.378444710591395 0.00993870107685593 "Individual hi" 87.9375 0.1
0.648593268658805 0.00788816628459152 "Change Point" 91.9583333333333 0.1
0.233716086785054 0.00949754111035305 "Individual hi" 95.9791666666667 0.1
0.259586035768976 0.00790617601317185 "Change Point" 100 0.1
0.680322097521094 0.0752490884774721 "Individual hi" 0 0.5
0.887312820936846 0.195435353463062 "Change Point" 0.125 0.5
0.000140431044205347 0.0427375851085012 "Individual hi" 0.25 0.5
0.462595281228879 0.126964603346441 "Change Point" 0.375 0.5
0.041945475878798 0.0614663488044984 "Individual hi" 0.5 0.5
0.361698488587428 0.165136425363505 "Change Point" 0.625 0.5
0.00526287577608 0.0397844072636964 "Individual hi" 0.75 0.5
0.140913584920534 0.133543295896509 "Change Point" 0.875 0.5
0.0127741099532508 0.0790280633247087 "Individual hi" 1 0.5
0.709447713887451 0.214331694206953 "Change Point" 1.125 0.5
0.163870611714638 0.0676940876027936 "Individual hi" 1.25 0.5
0.989273619191354 0.189952965700397 "Change Point" 1.375 0.5
0.00151451639464966 0.0663561710446287 "Individual hi" 1.5 0.5
0.722520787557315 0.193904453906092 "Change Point" 1.625 0.5
0.0108410336865622 0.0762625734820783 "Individual hi" 1.75 0.5
0.974223181062787 0.305294934613949 "Change Point" 1.875 0.5
0.00806883921085201 0.0772843837644903 "Individual hi" 2 0.5
0.69771797823237 0.344235321043429 "Change Point" 2.125 0.5
0.00476876936594438 0.0718388761109048 "Individual hi" 2.25 0.5
0.437082727663183 0.315904751943362 "Change Point" 2.375 0.5
0.0369437713374224 0.119442327619995 "Individual hi" 2.5 0.5
0.918397983247099 0.444274422707261 "Change Point" 2.625 0.5
0.0216608958498687 0.141023107434903 "Individual hi" 2.75 0.5
0.639620383571342 0.547229544473066 "Change Point" 2.875 0.5
0.0633255167689594 0.12852765837003 "Individual hi" 3 0.5
0.548281063308229 0.600171036325906 "Change Point" 3.5 0.5
0.000662135517110043 0.104382270984116 "Individual hi" 7.52083333333333 0.5
0.921897567517009 0.53353396111762 "Change Point" 11.5416666666667 0.5
0.00329209804042753 0.177100238261495 "Individual hi" 15.5625 0.5
0.789736840207093 0.60226684896716 "Change Point" 19.5833333333333 0.5
0.00365495334905563 0.0996003189506359 "Individual hi" 23.6041666666667 0.5
0.795896438204523 0.65331849978956 "Change Point" 27.625 0.5
0.316850861154752 0.125555765254182 "Individual hi" 31.6458333333333 0.5
0.259371270892734 0.83198414254617 "Change Point" 35.6666666666667 0.5
0.000502772577914965 0.0809770212717797 "Individual hi" 39.6875 0.5
0.0490196503247057 0.609617488596932 "Change Point" 43.7083333333333 0.5
0.0196512996099939 0.097417855910428 "Individual hi" 47.7291666666667 0.5
0.422615833776659 0.726085457777549 "Change Point" 51.75 0.5
0.0211338906736648 0.0877446194398091 "Individual hi" 55.7708333333333 0.5
0.521915759752336 0.615660529251005 "Change Point" 59.7916666666667 0.5
0.00017887201914774 0.0910020851609815 "Individual hi" 63.8125 0.5
0.891324271023274 0.630864405204879 "Change Point" 67.8333333333333 0.5
0.000479916868127079 0.125200328657742 "Individual hi" 71.8541666666667 0.5
0.798951059937484 0.911727006528645 "Change Point" 75.875 0.5
0.0141089899274919 0.113950649484074 "Individual hi" 79.8958333333333 0.5
0.639698736724955 0.858040721197676 "Change Point" 83.9166666666667 0.5
0.619443200556054 0.124616628918939 "Individual hi" 87.9375 0.5
0.697700629697166 0.829390789179617 "Change Point" 91.9583333333333 0.5
0.0340835640174783 0.107221944312862 "Individual hi" 95.9791666666667 0.5
0.797416896447534 0.599686333737704 "Change Point" 100 0.5
0.322695202467495 0.109590252256962 "Individual hi" 0 0.5
0.476772081617978 0.527243843034151 "Change Point" 0.125 0.5
0.509305685229306 0.186214406486057 "Individual hi" 0.25 0.5
0.60040876437118 0.223910508835135 "Change Point" 0.375 0.5
0.187226338288823 0.184442833627427 "Individual hi" 0.5 0.5
0.183173275184443 0.178234880092702 "Change Point" 0.625 0.5
0.882907334439015 0.236648526888933 "Individual hi" 0.75 0.5
0.428877074540989 0.211952562185126 "Change Point" 0.875 0.5
0.510870353570695 0.221489604202168 "Individual hi" 1 0.5
0.811991516710802 0.190138501794572 "Change Point" 1.125 0.5
0.160746981495402 0.273837259690559 "Individual hi" 1.25 0.5
0.717311980711447 0.234561431264236 "Change Point" 1.375 0.5
0.450378329747952 0.221947611741913 "Individual hi" 1.5 0.5
0.736508269238134 0.172892143974225 "Change Point" 1.625 0.5
0.236015757399207 0.268919092378852 "Individual hi" 1.75 0.5
0.283358509705897 0.220533102769182 "Change Point" 1.875 0.5
0.225842977226822 0.249104470033369 "Individual hi" 2 0.5
0.0137020326726007 0.214056648131486 "Change Point" 2.125 0.5
0.32459948609223 0.220351817729153 "Individual hi" 2.25 0.5
0.128385335073326 0.177213021432408 "Change Point" 2.375 0.5
0.450109702090958 0.283256192190053 "Individual hi" 2.5 0.5
0.88992449241787 0.244839607732401 "Change Point" 2.625 0.5
0.507998507623863 0.224771956507844 "Individual hi" 2.75 0.5
0.221430238526398 0.177104511953468 "Change Point" 2.875 0.5
0.657174269698931 0.247627309833946 "Individual hi" 3 0.5
0.345430644715138 0.20149157080179 "Change Point" 3.5 0.5
0.620278679560333 0.23811635535816 "Individual hi" 7.52083333333333 0.5
0.874717799835993 0.201006296887263 "Change Point" 11.5416666666667 0.5
0.618228359124246 0.264206387256759 "Individual hi" 15.5625 0.5
0.0490397294051107 0.208215827561234 "Change Point" 19.5833333333333 0.5
0.642565733909186 0.328285168033034 "Individual hi" 23.6041666666667 0.5
0.616563706946211 0.268716712660851 "Change Point" 27.625 0.5
0.775581369050019 0.169818066971757 "Individual hi" 31.6458333333333 0.5
0.0649481456416252 0.140656303559864 "Change Point" 35.6666666666667 0.5
0.113699037462644 0.245312480702716 "Individual hi" 39.6875 0.5
0.919533168578565 0.184543633807434 "Change Point" 43.7083333333333 0.5
0.712861814676557 0.263267728565756 "Individual hi" 47.7291666666667 0.5
0.746678034960648 0.201738084847206 "Change Point" 51.75 0.5
0.146715221402792 0.241728470735345 "Individual hi" 55.7708333333333 0.5
0.299427157706961 0.195417738787017 "Change Point" 59.7916666666667 0.5
0.919868361037381 0.189779887527505 "Individual hi" 63.8125 0.5
0.31223643822217 0.140350230915881 "Change Point" 67.8333333333333 0.5
0.768467908184728 0.233910688289021 "Individual hi" 71.8541666666667 0.5
0.092107165915589 0.195222760214017 "Change Point" 75.875 0.5
0.11894119234091 0.258045853153178 "Individual hi" 79.8958333333333 0.5
0.781912153584274 0.220763304667349 "Change Point" 83.9166666666667 0.5
0.270511295225166 0.20462758007176 "Individual hi" 87.9375 0.5
