"pval" "Variance_hat" "Method" "delta" "sigma"
2.00404769697737e-08 0.00132736655534198 "Individual hi" 0 0.1
0.643404441557488 0.00556927580403313 "Change Point" 0.125 0.1
1.70252658167886e-06 0.00197857329929474 "Individual hi" 0.25 0.1
0.304696693329184 0.0090631563355932 "Change Point" 0.375 0.1
0.0455983691205556 0.00503102354010138 "Individual hi" 0.5 0.1
0.972709776379381 0.0183945863375652 "Change Point" 0.625 0.1
0.00454986934743831 0.00377504085762788 "Individual hi" 0.75 0.1
0.852130464701331 0.0271019690406019 "Change Point" 0.875 0.1
0.141429635111804 0.00485419174342628 "Individual hi" 1 0.1
0.428158903559995 0.036594491087776 "Change Point" 1.125 0.1
0.0448443159604674 0.0040172716595864 "Individual hi" 1.25 0.1
0.56108321113929 0.022984157392652 "Change Point" 1.375 0.1
0.1934200843441 0.00389433351032626 "Individual hi" 1.5 0.1
0.416075174911242 0.0169943396880169 "Change Point" 1.625 0.1
0.11174680206665 0.00503587208323608 "Individual hi" 1.75 0.1
0.759977246480888 0.0153032844096795 "Change Point" 1.875 0.1
0.807343993680259 0.00568583815595276 "Individual hi" 2 0.1
0.529411410462563 0.0130403461165277 "Change Point" 2.125 0.1
0.455723745640104 0.00567004354499488 "Individual hi" 2.25 0.1
0.132959064674468 0.0111410250939954 "Change Point" 2.375 0.1
0.566657517413378 0.00635993537085199 "Individual hi" 2.5 0.1
0.860833704090884 0.0105377252069245 "Change Point" 2.625 0.1
0.919124161025625 0.00734457101146889 "Individual hi" 2.75 0.1
0.420461964553083 0.00953383086608913 "Change Point" 2.875 0.1
0.425041630691025 0.00799253108655467 "Individual hi" 3 0.1
0.526033583328839 0.0102504534069758 "Change Point" 3.5 0.1
0.149657275382425 0.00589554773315747 "Individual hi" 7.52083333333333 0.1
0.680927965913077 0.00634702529392851 "Change Point" 11.5416666666667 0.1
0.416670323966723 0.00801864691552506 "Individual hi" 15.5625 0.1
0.358410589700476 0.00906913679247189 "Change Point" 19.5833333333333 0.1
0.670166979920859 0.00649322601086853 "Individual hi" 23.6041666666667 0.1
0.570142461376455 0.00656852287395642 "Change Point" 27.625 0.1
0.324426366545288 0.00727713977479749 "Individual hi" 31.6458333333333 0.1
0.460802379893773 0.00745714593686758 "Change Point" 35.6666666666667 0.1
0.327433998709584 0.00779892813056958 "Individual hi" 39.6875 0.1
0.298263416572663 0.00772917366666246 "Change Point" 43.7083333333333 0.1
0.255282956125317 0.0101511731712339 "Individual hi" 47.7291666666667 0.1
0.496271580527191 0.0103389356200446 "Change Point" 51.75 0.1
0.136166339190396 0.00683711798964358 "Individual hi" 55.7708333333333 0.1
0.973293796418293 0.00646602587438064 "Change Point" 59.7916666666667 0.1
0.268047634676119 0.00739291700474181 "Individual hi" 63.8125 0.1
0.0656381796912485 0.00687778440661471 "Change Point" 67.8333333333333 0.1
0.341137338023506 0.00971304510605869 "Individual hi" 71.8541666666667 0.1
0.170731946244006 0.00924942150106671 "Change Point" 75.875 0.1
0.884141485616111 0.00815150739477159 "Individual hi" 79.8958333333333 0.1
0.123409288957619 0.00738828997834762 "Change Point" 83.9166666666667 0.1
0.281269395281415 0.00815244007269045 "Individual hi" 87.9375 0.1
0.523601740993889 0.00729598797495932 "Change Point" 91.9583333333333 0.1
0.0307755908796805 0.00789873507267136 "Individual hi" 95.9791666666667 0.1
0.449243666281196 0.00715177416435948 "Change Point" 100 0.1
0.558201942348138 0.00962563789090909 "Individual hi" 0 0.1
0.368800528613177 0.0088431282015789 "Change Point" 0.125 0.1
0.169066117080754 0.0095676126459751 "Individual hi" 0.25 0.1
0.00461972080157956 0.00734530838743624 "Change Point" 0.375 0.1
0.208529462349584 0.0103316721646349 "Individual hi" 0.5 0.1
0.610739404675378 0.0069306153285196 "Change Point" 0.625 0.1
0.244343608749756 0.00851785321857158 "Individual hi" 0.75 0.1
0.802413432865229 0.00709930616434613 "Change Point" 0.875 0.1
0.145404882569388 0.00887435116133324 "Individual hi" 1 0.1
0.425070098040412 0.00725149761789545 "Change Point" 1.125 0.1
0.357370555427242 0.0114308560459882 "Individual hi" 1.25 0.1
0.207982179288405 0.00907471827941784 "Change Point" 1.375 0.1
0.0182166722814139 0.0113476027186428 "Individual hi" 1.5 0.1
0.0912659364130255 0.00907011147172396 "Change Point" 1.625 0.1
0.611532102752451 0.0126661042053248 "Individual hi" 1.75 0.1
0.883040069788416 0.0101774576730011 "Change Point" 1.875 0.1
0.68076912549386 0.0113039329598855 "Individual hi" 2 0.1
0.660466683222478 0.00884710992903169 "Change Point" 2.125 0.1
0.621956176868597 0.00931386830210299 "Individual hi" 2.25 0.1
0.615576382195889 0.00686133932872394 "Change Point" 2.375 0.1
0.759006555174272 0.0112687042771526 "Individual hi" 2.5 0.1
0.463196308929867 0.00913455803359448 "Change Point" 2.625 0.1
0.104356832891365 0.0108279694554664 "Individual hi" 2.75 0.1
0.525629800920704 0.00892703024491294 "Change Point" 2.875 0.1
0.973822346877202 0.0077409232867127 "Individual hi" 3 0.1
0.831399106420252 0.00580355344082032 "Change Point" 3.5 0.1
0.722771978588808 0.00756136226268849 "Individual hi" 7.52083333333333 0.1
0.23884303678804 0.00619326823976556 "Change Point" 11.5416666666667 0.1
0.710891875246617 0.00892746068015141 "Individual hi" 15.5625 0.1
0.485085138492228 0.00706762269507607 "Change Point" 19.5833333333333 0.1
0.457701015000788 0.00970527725449501 "Individual hi" 23.6041666666667 0.1
0.784996294069125 0.00758906109874196 "Change Point" 27.625 0.1
0.142672370000569 0.00951344641660012 "Individual hi" 31.6458333333333 0.1
0.421932455331732 0.00684167482426273 "Change Point" 35.6666666666667 0.1
0.537239614322171 0.00862703157993201 "Individual hi" 39.6875 0.1
0.418571855950573 0.00708888188214027 "Change Point" 43.7083333333333 0.1
0.813529760346218 0.0111416023862482 "Individual hi" 47.7291666666667 0.1
0.59887368344872 0.00944311445162285 "Change Point" 51.75 0.1
0.661030996331073 0.00735395572362006 "Individual hi" 55.7708333333333 0.1
0.974950295789589 0.00590295157153017 "Change Point" 59.7916666666667 0.1
0.246629989286658 0.00986548137102421 "Individual hi" 63.8125 0.1
0.762588030373 0.00790971884628302 "Change Point" 67.8333333333333 0.1
0.778245767686867 0.009670255546853 "Individual hi" 71.8541666666667 0.1
0.149792188539072 0.00830711857893738 "Change Point" 75.875 0.1
0.248657222977288 0.00987744299428196 "Individual hi" 79.8958333333333 0.1
0.0786172667546837 0.00785317224790433 "Change Point" 83.9166666666667 0.1
0.792726042226308 0.00918022886840862 "Individual hi" 87.9375 0.1
0.00731756490952926 0.00726777692533959 "Change Point" 91.9583333333333 0.1
0.394921182845473 0.0113914862912811 "Individual hi" 95.9791666666667 0.1
0.951857002898154 0.00864393616968692 "Change Point" 100 0.1
0.00732080088747364 0.0311655224129794 "Individual hi" 0 0.5
0.0680664786497292 0.107856780127054 "Change Point" 0.125 0.5
0.00394223520928162 0.0388918421758412 "Individual hi" 0.25 0.5
0.569437811841361 0.178412188263544 "Change Point" 0.375 0.5
0.874223327671867 0.0435733260685726 "Individual hi" 0.5 0.5
0.733048175155365 0.114979361479646 "Change Point" 0.625 0.5
0.107630915280813 0.0445672498862678 "Individual hi" 0.75 0.5
0.214874123839344 0.134140860753011 "Change Point" 0.875 0.5
0.0321732434899085 0.0759593078261584 "Individual hi" 1 0.5
0.336208544337314 0.203223481340789 "Change Point" 1.125 0.5
0.00588680680795059 0.0545872830666581 "Individual hi" 1.25 0.5
0.401970733573752 0.185898508731568 "Change Point" 1.375 0.5
0.00041171082841693 0.0945416723859634 "Individual hi" 1.5 0.5
0.831511973777268 0.245867996733301 "Change Point" 1.625 0.5
0.00283622953988831 0.070505999523797 "Individual hi" 1.75 0.5
0.889871693613807 0.299274230571271 "Change Point" 1.875 0.5
0.32270217075768 0.113916216827646 "Individual hi" 2 0.5
0.618228336744851 0.27893240002418 "Change Point" 2.125 0.5
0.0550857759692902 0.0980624962585471 "Individual hi" 2.25 0.5
0.503651517462643 0.357928006768893 "Change Point" 2.375 0.5
